,product_id,Most_Ordered_Products_Count,Frec_relativa,Frec_acumulada,Lim_inf,Lim_sup
4352,0a74b9407eaec9d6c760a1e92c10d96c,1,5.600672080649678e-05,0.24379725567067392,0.24374124894986743,0.24379725567067392
4353,446f791c0261ad0a93d4dced49d5d0bc,1,5.600672080649678e-05,0.24385326239148042,0.24379725567067392,0.24385326239148042
4354,0a45c6bb3a03e8c13228d4200cb964c2,1,5.600672080649678e-05,0.2439092691122869,0.24385326239148042,0.2439092691122869
4355,4532fa1bbe47099ce5c9e2313fb9bf2a,1,5.600672080649678e-05,0.2439652758330934,0.2439092691122869,0.2439652758330934
4356,452f66a0f164cac57802e2cea93188ac,1,5.600672080649678e-05,0.2440212825538999,0.2439652758330934,0.2440212825538999
4357,0a0adf0de1769b2970f3096d0b5abfb7,1,5.600672080649678e-05,0.2440772892747064,0.2440212825538999,0.2440772892747064
4358,4525ba25c6fe12c6c01f869b3226d8e4,1,5.600672080649678e-05,0.2441332959955129,0.2440772892747064,0.2441332959955129
4359,0a27cbaaeacef635e4aa37885a1e5e93,1,5.600672080649678e-05,0.2441893027163194,0.2441332959955129,0.2441893027163194
4360,450c25d98ed6923154a934554475bf13,1,5.600672080649678e-05,0.24424530943712588,0.2441893027163194,0.24424530943712588
4361,44feb28a74abb0f2f303412d60160750,1,5.600672080649678e-05,0.24430131615793238,0.24424530943712588,0.24430131615793238
4362,44fded21627553d1886d459384bbce06,1,5.600672080649678e-05,0.24435732287873888,0.24430131615793238,0.24435732287873888
4363,0a2baff646a591a97387bbe599a7565d,1,5.600672080649678e-05,0.24441332959954537,0.24435732287873888,0.24441332959954537
4364,44fc450365728c413fefc547592626be,1,5.600672080649678e-05,0.24446933632035187,0.24441332959954537,0.24446933632035187
4365,43a24e051b37c8e88accdfdeecddb71b,1,5.600672080649678e-05,0.24452534304115836,0.24446933632035187,0.24452534304115836
4366,44f90f085c7a825863cbf867990e1513,1,5.600672080649678e-05,0.24458134976196486,0.24452534304115836,0.24458134976196486
4367,44dfeb8491daf22683dff46c7a3265b9,1,5.600672080649678e-05,0.24463735648277135,0.24458134976196486,0.24463735648277135
4368,44dcb08478450d530b70de0c5c7c5f4a,1,5.600672080649678e-05,0.24469336320357785,0.24463735648277135,0.24469336320357785
4369,44dc6124432da8482da2977dbfa88f59,1,5.600672080649678e-05,0.24474936992438434,0.24469336320357785,0.24474936992438434
4370,44d958961868395bfe852e70d48081f4,1,5.600672080649678e-05,0.24480537664519084,0.24474936992438434,0.24480537664519084
4371,0a39e413aabaa89275742e9707f60f86,1,5.600672080649678e-05,0.24486138336599733,0.24480537664519084,0.24486138336599733
4372,44c982f1949c28d2024991bcbdc76656,1,5.600672080649678e-05,0.24491739008680383,0.24486138336599733,0.24491739008680383
4373,44c7b85d371365e52230e2e0efb8e0d8,1,5.600672080649678e-05,0.24497339680761032,0.24491739008680383,0.24497339680761032
4374,44c3393093cceb78aa4174c28ec0ee40,1,5.600672080649678e-05,0.24502940352841682,0.24497339680761032,0.24502940352841682
4375,44be579342e8ba8bbe3d0448d126afea,1,5.600672080649678e-05,0.2450854102492233,0.24502940352841682,0.2450854102492233
4376,0a41699cb57f40c605d3cfdddd61673b,1,5.600672080649678e-05,0.2451414169700298,0.2450854102492233,0.2451414169700298
4377,44e8945e17aef03daaecbc4bbab7f730,1,5.600672080649678e-05,0.2451974236908363,0.2451414169700298,0.2451974236908363
4378,439d0c278b77ddc4b1488de210c8df35,1,5.600672080649678e-05,0.2452534304116428,0.2451974236908363,0.2452534304116428
4379,0ab20af8197d84bc8831765be67b4cc6,1,5.600672080649678e-05,0.2453094371324493,0.2452534304116428,0.2453094371324493
