,Number of Completed Trips,Number of Uncompleted Trips,Number of Completed Orders,Number of Uncompleted Orders,Total Distance Completed Orders (km),Total Distance Uncompleted Orders (km),Total Time Completed Orders (hrs),Total Time Uncompleted Orders (hrs),Average Distance for Successful Orders (km),Average Time for Successful Orders (hrs)
256,3,0,34,0,249.80047133820335,0.0,8.326682377940113,0.0,83.26682377940112,2.7755607926467043
257,3,0,44,0,267.6119720861974,0.0,8.920399069539915,0.0,89.20399069539913,2.973466356513305
258,4,0,59,0,386.07819578728925,0.0,12.869273192909642,0.0,96.51954894682231,3.2173182982274104
259,1,0,11,0,124.69191305201478,0.0,4.156397101733826,0.0,124.69191305201478,4.156397101733826
260,5,8,63,111,418.12992654573566,785.0214758602409,13.937664218191188,26.167382528674693,83.62598530914713,2.7875328436382376
261,4,1,52,13,388.989161531225,97.43314136040988,12.966305384374168,3.247771378680329,97.24729038280626,3.241576346093542
262,5,0,65,0,449.85090552057085,0.0,14.995030184019031,0.0,89.97018110411418,2.9990060368038063
263,4,1,59,7,397.57648718112057,61.55134898821784,13.25254957270402,2.0517116329405947,99.39412179528014,3.313137393176005
264,2,0,17,0,122.49123371750309,0.0,4.08304112391677,0.0,61.245616858751546,2.041520561958385
265,2,0,17,0,159.6813289829338,0.0,5.322710966097793,0.0,79.8406644914669,2.6613554830488964
266,5,1,69,10,418.32272251495374,99.54375352853526,13.94409075049846,3.318125117617842,83.66454450299075,2.7888181500996923
267,5,0,57,0,387.79623967176985,0.0,12.926541322392328,0.0,77.55924793435398,2.5853082644784657
268,4,1,65,11,401.497232384523,87.94956647677515,13.383241079484101,2.931652215892505,100.37430809613075,3.3458102698710253
269,2,0,26,0,201.5818461782681,0.0,6.719394872608937,0.0,100.79092308913405,3.3596974363044687
270,5,6,60,78,420.52351250009895,552.1896298670208,14.017450416669964,18.406320995567363,84.10470250001978,2.803490083333993
271,2,0,26,0,195.5001894461376,0.0,6.51667298153792,0.0,97.7500947230688,3.25833649076896
272,4,3,60,34,406.5906150209617,224.60856896462798,13.553020500698723,7.486952298820933,101.64765375524043,3.388255125174681
273,1,0,9,0,76.50553302304917,0.0,2.550184434101639,0.0,76.50553302304917,2.550184434101639
274,4,0,57,0,379.02789666674494,0.0,12.63426322222483,0.0,94.75697416668623,3.1585658055562074
275,1,0,14,0,87.76206530375146,0.0,2.925402176791715,0.0,87.76206530375146,2.925402176791715
276,4,1,58,12,418.71205037079085,85.06582460500756,13.957068345693028,2.8355274868335854,104.67801259269771,3.489267086423257
277,4,4,71,52,404.8154036227003,374.65125542351575,13.493846787423339,12.488375180783857,101.20385090567507,3.3734616968558346
278,1,0,15,0,101.41868882533711,0.0,3.3806229608445704,0.0,101.41868882533711,3.3806229608445704
279,2,0,20,0,175.95279814130987,0.0,5.865093271376995,0.0,87.97639907065494,2.9325466356884977
280,5,0,68,0,449.9605462581144,0.0,14.998684875270479,0.0,89.99210925162288,2.9997369750540956
281,4,0,47,0,364.2986732904127,0.0,12.143289109680422,0.0,91.07466832260317,3.0358222774201056
282,2,0,23,0,151.42982534247668,0.0,5.047660844749222,0.0,75.71491267123834,2.523830422374611
283,4,1,52,15,361.94378597144396,105.66448270000335,12.064792865714798,3.522149423333445,90.48594649286099,3.0161982164286996
284,4,0,49,0,343.8111274096314,0.0,11.460370913654382,0.0,85.95278185240785,2.8650927284135954
285,3,0,42,0,327.6633394498367,0.0,10.922111314994558,0.0,109.22111314994557,3.6407037716648527
286,2,0,20,0,175.93801013427407,0.0,5.864600337809135,0.0,87.96900506713703,2.9323001689045674
287,3,0,44,0,314.6110391546191,0.0,10.487034638487303,0.0,104.87034638487303,3.4956782128291013
288,4,0,52,0,365.2240010804677,0.0,12.174133369348924,0.0,91.30600027011693,3.043533342337231
289,4,0,53,0,375.1699047755156,0.0,12.505663492517185,0.0,93.7924761938789,3.126415873129296
290,2,0,22,0,193.3868277558288,0.0,6.446227591860959,0.0,96.6934138779144,3.2231137959304794
291,4,0,47,0,321.3633962833954,0.0,10.712113209446514,0.0,80.34084907084885,2.6780283023616285
292,4,0,62,0,383.00928255186136,0.0,12.766976085062044,0.0,95.75232063796534,3.191744021265511
293,4,2,59,38,360.46772048703633,195.04472994765547,12.015590682901209,6.501490998255182,90.11693012175908,3.0038976707253022
294,3,0,39,0,256.03062070164526,0.0,8.534354023388175,0.0,85.34354023388175,2.844784674462725
295,5,1,59,16,432.5676997234906,108.466105659437,14.418923324116353,3.615536855314567,86.51353994469812,2.8837846648232706
296,3,0,33,0,201.54962299880083,0.0,6.718320766626695,0.0,67.18320766626694,2.2394402555422315
297,3,0,41,0,279.06678865664503,0.0,9.302226288554834,0.0,93.02226288554834,3.100742096184945
298,3,0,28,0,210.26505721665407,0.0,7.008835240555135,0.0,70.08835240555136,2.3362784135183783
299,4,5,50,70,387.66848364990807,463.9261180637428,12.922282788330268,15.464203935458094,96.91712091247702,3.230570697082567
